dateTime,dateTime,ridership,day_week,hour
2011-05-07 16:00:00,2011-05-07 16:00:00,75.4391891891892,5,16
2011-05-07 20:00:00,2011-05-07 20:00:00,92.13513513513513,5,20
2011-05-08 00:00:00,2011-05-08 00:00:00,56.1328125,6,0
2011-05-08 04:00:00,2011-05-08 04:00:00,17.1484375,6,4
2011-05-08 08:00:00,2011-05-08 08:00:00,6.913793103448276,6,8
2011-05-08 12:00:00,2011-05-08 12:00:00,31.066666666666666,6,12
2011-05-08 16:00:00,2011-05-08 16:00:00,55.6578947368421,6,16
2011-05-08 20:00:00,2011-05-08 20:00:00,80.11842105263158,6,20
2011-05-09 00:00:00,2011-05-09 00:00:00,37.3421052631579,0,0
2011-05-09 04:00:00,2011-05-09 04:00:00,5.736486486486487,0,4
2011-05-09 08:00:00,2011-05-09 08:00:00,13.8203125,0,8
2011-05-09 12:00:00,2011-05-09 12:00:00,57.604838709677416,0,12
2011-05-09 16:00:00,2011-05-09 16:00:00,101.74324324324324,0,16
2011-05-09 20:00:00,2011-05-09 20:00:00,176.76351351351352,0,20
2011-05-10 00:00:00,2011-05-10 00:00:00,73.29054054054055,1,0
2011-05-10 12:00:00,2011-05-10 12:00:00,67.46527777777777,1,12
2011-05-10 16:00:00,2011-05-10 16:00:00,125.75,1,16
2011-05-10 20:00:00,2011-05-10 20:00:00,220.125,1,20
2011-05-11 00:00:00,2011-05-11 00:00:00,85.78378378378379,2,0
2011-05-11 12:00:00,2011-05-11 12:00:00,69.375,2,12
2011-05-11 16:00:00,2011-05-11 16:00:00,111.10416666666667,2,16
2011-05-11 20:00:00,2011-05-11 20:00:00,197.82638888888889,2,20
2011-05-12 00:00:00,2011-05-12 00:00:00,88.84722222222223,3,0
2011-05-12 04:00:00,2011-05-12 04:00:00,10.98611111111111,3,4
2011-05-12 08:00:00,2011-05-12 08:00:00,15.734375,3,8
2011-05-12 12:00:00,2011-05-12 12:00:00,69.375,3,12
2011-05-12 16:00:00,2011-05-12 16:00:00,114.08108108108108,3,16
2011-05-12 20:00:00,2011-05-12 20:00:00,199.3581081081081,3,20
2011-05-13 00:00:00,2011-05-13 00:00:00,89.32432432432432,4,0
2011-05-13 04:00:00,2011-05-13 04:00:00,11.533783783783784,4,4
2011-05-13 08:00:00,2011-05-13 08:00:00,15.4140625,4,8
2011-05-13 12:00:00,2011-05-13 12:00:00,65.12121212121212,4,12
2011-05-13 16:00:00,2011-05-13 16:00:00,107.52702702702703,4,16
2011-05-13 20:00:00,2011-05-13 20:00:00,163.92361111111111,4,20
2011-05-14 00:00:00,2011-05-14 00:00:00,69.40277777777777,5,0
2011-05-14 04:00:00,2011-05-14 04:00:00,18.32,5,4
2011-05-14 08:00:00,2011-05-14 08:00:00,7.97,5,8
2011-05-14 12:00:00,2011-05-14 12:00:00,39.932432432432435,5,12
2011-05-14 16:00:00,2011-05-14 16:00:00,58.63793103448276,5,16
2011-05-14 20:00:00,2011-05-14 20:00:00,80.00833333333334,5,20
2011-05-15 00:00:00,2011-05-15 00:00:00,51.4264705882353,6,0
2011-05-15 04:00:00,2011-05-15 04:00:00,15.276315789473685,6,4
2011-05-15 08:00:00,2011-05-15 08:00:00,5.578947368421052,6,8
2011-05-15 12:00:00,2011-05-15 12:00:00,24.006410256410255,6,12
2011-05-15 16:00:00,2011-05-15 16:00:00,69.57692307692308,6,16
2011-05-15 20:00:00,2011-05-15 20:00:00,85.61538461538461,6,20
2011-05-16 00:00:00,2011-05-16 00:00:00,36.42948717948718,0,0
2011-05-16 04:00:00,2011-05-16 04:00:00,6.762820512820513,0,4
2011-05-16 08:00:00,2011-05-16 08:00:00,16.294117647058822,0,8
2011-05-16 12:00:00,2011-05-16 12:00:00,71.02941176470588,0,12
2011-05-16 16:00:00,2011-05-16 16:00:00,108.9765625,0,16
2011-05-16 20:00:00,2011-05-16 20:00:00,185.66129032258064,0,20
2011-05-17 00:00:00,2011-05-17 00:00:00,82.98076923076923,1,0
2011-05-17 04:00:00,2011-05-17 04:00:00,10.905172413793103,1,4
2011-05-17 08:00:00,2011-05-17 08:00:00,19.482758620689655,1,8
2011-05-17 12:00:00,2011-05-17 12:00:00,71.12068965517241,1,12
2011-05-17 16:00:00,2011-05-17 16:00:00,116.75,1,16
2011-05-17 20:00:00,2011-05-17 20:00:00,196.43939393939394,1,20
2011-05-18 00:00:00,2011-05-18 00:00:00,88.04285714285714,2,0
2011-05-18 12:00:00,2011-05-18 12:00:00,71.53125,2,12
2011-05-18 16:00:00,2011-05-18 16:00:00,117.3203125,2,16
2011-05-18 20:00:00,2011-05-18 20:00:00,199.609375,2,20
2011-05-19 00:00:00,2011-05-19 00:00:00,81.19285714285714,3,0
2011-05-19 04:00:00,2011-05-19 04:00:00,298.64102564102564,3,4
2011-05-19 12:00:00,2011-05-19 12:00:00,70.95,3,12
2011-05-19 16:00:00,2011-05-19 16:00:00,102.5530303030303,3,16
2011-05-19 20:00:00,2011-05-19 20:00:00,163.27702702702703,3,20
2011-05-20 00:00:00,2011-05-20 00:00:00,78.12837837837837,4,0
2011-05-20 12:00:00,2011-05-20 12:00:00,70.31428571428572,4,12
2011-05-20 16:00:00,2011-05-20 16:00:00,117.0,4,16
2011-05-20 20:00:00,2011-05-20 20:00:00,165.1283783783784,4,20
2011-05-21 00:00:00,2011-05-21 00:00:00,72.88513513513513,5,0
2011-05-21 04:00:00,2011-05-21 04:00:00,15.425675675675675,5,4
2011-05-21 08:00:00,2011-05-21 08:00:00,8.172413793103448,5,8
2011-05-21 12:00:00,2011-05-21 12:00:00,38.65,5,12
2011-05-21 16:00:00,2011-05-21 16:00:00,71.64473684210526,5,16
2011-05-21 20:00:00,2011-05-21 20:00:00,99.40789473684211,5,20
2011-05-22 00:00:00,2011-05-22 00:00:00,57.55263157894737,6,0
2011-05-22 04:00:00,2011-05-22 04:00:00,14.473684210526315,6,4
2011-05-22 08:00:00,2011-05-22 08:00:00,6.386363636363637,6,8
2011-05-22 12:00:00,2011-05-22 12:00:00,29.433823529411764,6,12
2011-05-22 16:00:00,2011-05-22 16:00:00,59.375,6,16
2011-05-22 20:00:00,2011-05-22 20:00:00,77.83108108108108,6,20
2011-05-23 00:00:00,2011-05-23 00:00:00,37.92567567567568,0,0
2011-05-23 04:00:00,2011-05-23 04:00:00,6.155405405405405,0,4
2011-05-23 08:00:00,2011-05-23 08:00:00,15.419117647058824,0,8
2011-05-23 12:00:00,2011-05-23 12:00:00,66.77142857142857,0,12
2011-05-23 16:00:00,2011-05-23 16:00:00,111.67142857142858,0,16
2011-05-23 20:00:00,2011-05-23 20:00:00,184.52142857142857,0,20
2011-05-24 00:00:00,2011-05-24 00:00:00,72.38194444444444,1,0
2011-05-24 12:00:00,2011-05-24 12:00:00,67.91935483870968,1,12
2011-05-24 16:00:00,2011-05-24 16:00:00,103.47297297297297,1,16
2011-05-24 20:00:00,2011-05-24 20:00:00,187.9189189189189,1,20
2011-05-25 00:00:00,2011-05-25 00:00:00,83.86486486486487,2,0
2011-05-25 04:00:00,2011-05-25 04:00:00,10.885135135135135,2,4
2011-05-25 08:00:00,2011-05-25 08:00:00,16.390625,2,8
2011-05-25 12:00:00,2011-05-25 12:00:00,74.375,2,12
2011-05-25 16:00:00,2011-05-25 16:00:00,107.62162162162163,2,16
2011-05-25 20:00:00,2011-05-25 20:00:00,189.36486486486487,2,20
2011-05-26 00:00:00,2011-05-26 00:00:00,79.91891891891892,3,0
2011-05-26 04:00:00,2011-05-26 04:00:00,12.083333333333334,3,4
2011-05-26 08:00:00,2011-05-26 08:00:00,16.1953125,3,8
2011-05-26 12:00:00,2011-05-26 12:00:00,73.81451612903226,3,12
2011-05-26 16:00:00,2011-05-26 16:00:00,113.76428571428572,3,16
2011-05-26 20:00:00,2011-05-26 20:00:00,181.3783783783784,3,20
2011-05-27 00:00:00,2011-05-27 00:00:00,78.8445945945946,4,0
2011-05-27 04:00:00,2011-05-27 04:00:00,13.074324324324325,4,4
2011-05-27 08:00:00,2011-05-27 08:00:00,14.006756756756756,4,8
2011-05-27 12:00:00,2011-05-27 12:00:00,60.67763157894737,4,12
2011-05-27 16:00:00,2011-05-27 16:00:00,121.41666666666667,4,16
2011-05-27 20:00:00,2011-05-27 20:00:00,141.59848484848484,4,20
2011-05-28 00:00:00,2011-05-28 00:00:00,64.17647058823529,5,0
2011-05-28 04:00:00,2011-05-28 04:00:00,16.23076923076923,5,4
2011-05-28 08:00:00,2011-05-28 08:00:00,7.037878787878788,5,8
2011-05-28 12:00:00,2011-05-28 12:00:00,29.901515151515152,5,12
2011-05-28 16:00:00,2011-05-28 16:00:00,56.4078947368421,5,16
2011-05-28 20:00:00,2011-05-28 20:00:00,82.76973684210526,5,20
2011-05-29 00:00:00,2011-05-29 00:00:00,49.61842105263158,6,0
2011-05-29 04:00:00,2011-05-29 04:00:00,13.782894736842104,6,4
2011-05-29 08:00:00,2011-05-29 08:00:00,5.75,6,8
2011-05-29 12:00:00,2011-05-29 12:00:00,28.37878787878788,6,12
2011-05-29 16:00:00,2011-05-29 16:00:00,55.31060606060606,6,16
2011-05-29 20:00:00,2011-05-29 20:00:00,86.01515151515152,6,20
2011-05-30 00:00:00,2011-05-30 00:00:00,49.28787878787879,0,0
2011-05-30 04:00:00,2011-05-30 04:00:00,9.68421052631579,0,4
2011-05-30 08:00:00,2011-05-30 08:00:00,5.114285714285714,0,8
2011-05-30 12:00:00,2011-05-30 12:00:00,23.07857142857143,0,12
2011-05-30 16:00:00,2011-05-30 16:00:00,50.567567567567565,0,16
2011-05-30 20:00:00,2011-05-30 20:00:00,73.47972972972973,0,20
2011-05-31 00:00:00,2011-05-31 00:00:00,43.189189189189186,1,0
2011-05-31 12:00:00,2011-05-31 12:00:00,61.296875,1,12
2011-05-31 16:00:00,2011-05-31 16:00:00,96.33108108108108,1,16
2011-05-31 20:00:00,2011-05-31 20:00:00,171.75,1,20
2011-06-01 00:00:00,2011-06-01 00:00:00,71.36842105263158,2,0
2011-06-01 04:00:00,2011-06-01 04:00:00,10.210526315789474,2,4
2011-06-01 08:00:00,2011-06-01 08:00:00,16.90909090909091,2,8
2011-06-01 12:00:00,2011-06-01 12:00:00,66.2734375,2,12
2011-06-01 16:00:00,2011-06-01 16:00:00,100.97297297297297,2,16
2011-06-01 20:00:00,2011-06-01 20:00:00,180.27702702702703,2,20
2011-06-02 00:00:00,2011-06-02 00:00:00,73.29729729729729,3,0
2011-06-02 04:00:00,2011-06-02 04:00:00,10.131578947368421,3,4
2011-06-02 08:00:00,2011-06-02 08:00:00,15.743055555555555,3,8
2011-06-02 12:00:00,2011-06-02 12:00:00,46.01923076923077,3,12
2011-06-02 16:00:00,2011-06-02 16:00:00,76.65517241379311,3,16
2011-06-02 20:00:00,2011-06-02 20:00:00,152.8409090909091,3,20
2011-06-03 00:00:00,2011-06-03 00:00:00,73.46428571428571,4,0
2011-06-03 04:00:00,2011-06-03 04:00:00,11.588235294117647,4,4
2011-06-03 08:00:00,2011-06-03 08:00:00,15.975,4,8
2011-06-03 12:00:00,2011-06-03 12:00:00,63.03125,4,12
2011-06-03 16:00:00,2011-06-03 16:00:00,102.0608108108108,4,16
2011-06-03 20:00:00,2011-06-03 20:00:00,159.20945945945945,4,20
2011-06-04 00:00:00,2011-06-04 00:00:00,70.35810810810811,5,0
2011-06-04 04:00:00,2011-06-04 04:00:00,15.848684210526315,5,4
2011-06-04 08:00:00,2011-06-04 08:00:00,7.393939393939394,5,8
2011-06-04 12:00:00,2011-06-04 12:00:00,34.04807692307692,5,12
2011-06-04 16:00:00,2011-06-04 16:00:00,60.93103448275862,5,16
2011-06-04 20:00:00,2011-06-04 20:00:00,89.15151515151516,5,20
2011-06-05 00:00:00,2011-06-05 00:00:00,52.964285714285715,6,0
2011-06-05 04:00:00,2011-06-05 04:00:00,15.722972972972974,6,4
2011-06-05 08:00:00,2011-06-05 08:00:00,6.424242424242424,6,8
2011-06-05 12:00:00,2011-06-05 12:00:00,28.606060606060606,6,12
2011-06-05 16:00:00,2011-06-05 16:00:00,60.3125,6,16
2011-06-05 20:00:00,2011-06-05 20:00:00,79.10135135135135,6,20
2011-06-06 00:00:00,2011-06-06 00:00:00,38.74324324324324,0,0
2011-06-06 04:00:00,2011-06-06 04:00:00,6.79054054054054,0,4
2011-06-06 08:00:00,2011-06-06 08:00:00,15.328125,0,8
2011-06-06 12:00:00,2011-06-06 12:00:00,57.1484375,0,12
2011-06-06 16:00:00,2011-06-06 16:00:00,97.45945945945945,0,16
2011-06-06 20:00:00,2011-06-06 20:00:00,173.8716216216216,0,20
2011-06-07 00:00:00,2011-06-07 00:00:00,72.58108108108108,1,0
2011-06-07 12:00:00,2011-06-07 12:00:00,67.2578125,1,12
2011-06-07 16:00:00,2011-06-07 16:00:00,115.84166666666667,1,16
2011-06-07 20:00:00,2011-06-07 20:00:00,208.68333333333334,1,20
2011-06-08 00:00:00,2011-06-08 00:00:00,92.15833333333333,2,0
2011-06-08 04:00:00,2011-06-08 04:00:00,13.137931034482758,2,4
2011-06-08 08:00:00,2011-06-08 08:00:00,18.233333333333334,2,8
2011-06-08 12:00:00,2011-06-08 12:00:00,66.4140625,2,12
2011-06-08 16:00:00,2011-06-08 16:00:00,102.04605263157895,2,16
2011-06-08 20:00:00,2011-06-08 20:00:00,175.92567567567568,2,20
2011-06-09 00:00:00,2011-06-09 00:00:00,77.83783783783784,3,0
2011-06-09 12:00:00,2011-06-09 12:00:00,65.56944444444444,3,12
2011-06-09 16:00:00,2011-06-09 16:00:00,91.61428571428571,3,16
2011-06-09 20:00:00,2011-06-09 20:00:00,162.94594594594594,3,20
2011-06-10 00:00:00,2011-06-10 00:00:00,74.17763157894737,4,0
2011-06-10 04:00:00,2011-06-10 04:00:00,11.33108108108108,4,4
2011-06-10 08:00:00,2011-06-10 08:00:00,15.274193548387096,4,8
2011-06-10 12:00:00,2011-06-10 12:00:00,61.67741935483871,4,12
2011-06-10 16:00:00,2011-06-10 16:00:00,104.06756756756756,4,16
2011-06-10 20:00:00,2011-06-10 20:00:00,155.07894736842104,4,20
2011-06-11 00:00:00,2011-06-11 00:00:00,69.24342105263158,5,0
2011-06-11 04:00:00,2011-06-11 04:00:00,16.888157894736842,5,4
2011-06-11 08:00:00,2011-06-11 08:00:00,6.75,5,8
2011-06-11 12:00:00,2011-06-11 12:00:00,39.74242424242424,5,12
2011-06-11 16:00:00,2011-06-11 16:00:00,69.40972222222223,5,16
2011-06-11 20:00:00,2011-06-11 20:00:00,76.39583333333333,5,20
2011-06-12 00:00:00,2011-06-12 00:00:00,47.25,6,0
2011-06-12 04:00:00,2011-06-12 04:00:00,14.118421052631579,6,4
2011-06-12 08:00:00,2011-06-12 08:00:00,5.785714285714286,6,8
2011-06-12 12:00:00,2011-06-12 12:00:00,27.685714285714287,6,12
2011-06-12 16:00:00,2011-06-12 16:00:00,58.88513513513514,6,16
2011-06-12 20:00:00,2011-06-12 20:00:00,81.57236842105263,6,20
2011-06-13 00:00:00,2011-06-13 00:00:00,34.73684210526316,0,0
2011-06-13 04:00:00,2011-06-13 04:00:00,6.802631578947368,0,4
2011-06-13 08:00:00,2011-06-13 08:00:00,15.421875,0,8
2011-06-13 12:00:00,2011-06-13 12:00:00,60.3671875,0,12
2011-06-13 16:00:00,2011-06-13 16:00:00,94.63157894736842,0,16
2011-06-13 20:00:00,2011-06-13 20:00:00,174.01973684210526,0,20
2011-06-14 00:00:00,2011-06-14 00:00:00,65.05263157894737,1,0
2011-06-14 12:00:00,2011-06-14 12:00:00,65.75735294117646,1,12
2011-06-14 16:00:00,2011-06-14 16:00:00,101.27631578947368,1,16
2011-06-14 20:00:00,2011-06-14 20:00:00,176.28947368421052,1,20
2011-06-15 00:00:00,2011-06-15 00:00:00,70.59210526315789,2,0
2011-06-15 12:00:00,2011-06-15 12:00:00,66.78571428571429,2,12
2011-06-15 16:00:00,2011-06-15 16:00:00,99.03947368421052,2,16
2011-06-15 20:00:00,2011-06-15 20:00:00,179.4671052631579,2,20
2011-06-16 00:00:00,2011-06-16 00:00:00,81.8445945945946,3,0
2011-06-16 04:00:00,2011-06-16 04:00:00,10.858108108108109,3,4
2011-06-16 08:00:00,2011-06-16 08:00:00,15.137931034482758,3,8
2011-06-16 12:00:00,2011-06-16 12:00:00,67.62931034482759,3,12
2011-06-16 16:00:00,2011-06-16 16:00:00,102.30263157894737,3,16
2011-06-16 20:00:00,2011-06-16 20:00:00,171.07236842105263,3,20
2011-06-17 00:00:00,2011-06-17 00:00:00,84.1891891891892,4,0
2011-06-17 04:00:00,2011-06-17 04:00:00,11.966216216216216,4,4
2011-06-17 08:00:00,2011-06-17 08:00:00,14.328125,4,8
2011-06-17 12:00:00,2011-06-17 12:00:00,59.37096774193548,4,12
2011-06-17 16:00:00,2011-06-17 16:00:00,107.71875,4,16
2011-06-17 20:00:00,2011-06-17 20:00:00,150.15625,4,20
2011-06-18 00:00:00,2011-06-18 00:00:00,65.22857142857143,5,0
2011-06-18 04:00:00,2011-06-18 04:00:00,17.95945945945946,5,4
2011-06-18 08:00:00,2011-06-18 08:00:00,7.671875,5,8
2011-06-18 12:00:00,2011-06-18 12:00:00,33.1953125,5,12
2011-06-18 16:00:00,2011-06-18 16:00:00,66.16447368421052,5,16
2011-06-18 20:00:00,2011-06-18 20:00:00,89.15789473684211,5,20
2011-06-19 00:00:00,2011-06-19 00:00:00,54.58108108108108,6,0
2011-06-19 04:00:00,2011-06-19 04:00:00,18.29054054054054,6,4
2011-06-19 08:00:00,2011-06-19 08:00:00,6.7890625,6,8
2011-06-19 12:00:00,2011-06-19 12:00:00,31.10483870967742,6,12
2011-06-19 16:00:00,2011-06-19 16:00:00,50.722972972972975,6,16
2011-06-19 20:00:00,2011-06-19 20:00:00,77.8092105263158,6,20
2011-06-20 00:00:00,2011-06-20 00:00:00,40.88513513513514,0,0
2011-06-20 12:00:00,2011-06-20 12:00:00,43.875,0,12
2011-06-20 16:00:00,2011-06-20 16:00:00,56.101851851851855,0,16
2011-06-20 20:00:00,2011-06-20 20:00:00,112.14655172413794,0,20
2011-06-21 00:00:00,2011-06-21 00:00:00,57.640625,1,0
2011-06-21 04:00:00,2011-06-21 04:00:00,7.455882352941177,1,4
2011-06-21 08:00:00,2011-06-21 08:00:00,14.789473684210526,1,8
2011-06-21 12:00:00,2011-06-21 12:00:00,63.601351351351354,1,12
2011-06-21 16:00:00,2011-06-21 16:00:00,94.25,1,16
2011-06-21 20:00:00,2011-06-21 20:00:00,171.33552631578948,1,20
2011-06-22 00:00:00,2011-06-22 00:00:00,72.53947368421052,2,0
2011-06-22 04:00:00,2011-06-22 04:00:00,10.078947368421053,2,4
2011-06-22 08:00:00,2011-06-22 08:00:00,15.235294117647058,2,8
2011-06-22 12:00:00,2011-06-22 12:00:00,67.55147058823529,2,12
2011-06-22 16:00:00,2011-06-22 16:00:00,81.52083333333333,2,16
2011-06-22 20:00:00,2011-06-22 20:00:00,157.84285714285716,2,20
2011-06-23 00:00:00,2011-06-23 00:00:00,70.0,3,0
2011-06-23 04:00:00,2011-06-23 04:00:00,12.333333333333334,3,4
2011-06-23 08:00:00,2011-06-23 08:00:00,15.791666666666666,3,8
2011-06-23 12:00:00,2011-06-23 12:00:00,75.08064516129032,3,12
2011-06-23 16:00:00,2011-06-23 16:00:00,101.51470588235294,3,16
2011-06-23 20:00:00,2011-06-23 20:00:00,173.6060606060606,3,20
2011-06-24 00:00:00,2011-06-24 00:00:00,78.75735294117646,4,0
2011-06-24 04:00:00,2011-06-24 04:00:00,13.222972972972974,4,4
2011-06-24 08:00:00,2011-06-24 08:00:00,14.870689655172415,4,8
2011-06-24 12:00:00,2011-06-24 12:00:00,67.32758620689656,4,12
2011-06-24 16:00:00,2011-06-24 16:00:00,92.5657894736842,4,16
2011-06-24 20:00:00,2011-06-24 20:00:00,151.2171052631579,4,20
2011-06-25 00:00:00,2011-06-25 00:00:00,64.92763157894737,5,0
2011-06-25 04:00:00,2011-06-25 04:00:00,17.07894736842105,5,4
2011-06-25 08:00:00,2011-06-25 08:00:00,7.610294117647059,5,8
2011-06-25 12:00:00,2011-06-25 12:00:00,34.01470588235294,5,12
2011-06-25 16:00:00,2011-06-25 16:00:00,62.51315789473684,5,16
2011-06-25 20:00:00,2011-06-25 20:00:00,85.9342105263158,5,20
2011-06-26 00:00:00,2011-06-26 00:00:00,55.171052631578945,6,0
2011-06-26 04:00:00,2011-06-26 04:00:00,16.355263157894736,6,4
2011-06-26 08:00:00,2011-06-26 08:00:00,7.375,6,8
2011-06-26 12:00:00,2011-06-26 12:00:00,34.327586206896555,6,12
2011-06-26 16:00:00,2011-06-26 16:00:00,61.37162162162162,6,16
2011-06-26 20:00:00,2011-06-26 20:00:00,78.11842105263158,6,20
2011-06-27 00:00:00,2011-06-27 00:00:00,40.64473684210526,0,0
2011-06-27 12:00:00,2011-06-27 12:00:00,60.23571428571429,0,12
2011-06-27 16:00:00,2011-06-27 16:00:00,83.875,0,16
2011-06-27 20:00:00,2011-06-27 20:00:00,163.30263157894737,0,20
2011-06-28 00:00:00,2011-06-28 00:00:00,69.66447368421052,1,0
2011-06-28 12:00:00,2011-06-28 12:00:00,71.60416666666667,1,12
2011-06-28 16:00:00,2011-06-28 16:00:00,94.40789473684211,1,16
2011-06-28 20:00:00,2011-06-28 20:00:00,172.8815789473684,1,20
2011-06-29 00:00:00,2011-06-29 00:00:00,78.80263157894737,2,0
2011-06-29 04:00:00,2011-06-29 04:00:00,11.835526315789474,2,4
2011-06-29 08:00:00,2011-06-29 08:00:00,15.208333333333334,2,8
2011-06-29 12:00:00,2011-06-29 12:00:00,70.81481481481481,2,12
2011-06-29 16:00:00,2011-06-29 16:00:00,94.49193548387096,2,16
2011-06-29 20:00:00,2011-06-29 20:00:00,185.39705882352942,2,20
2011-06-30 00:00:00,2011-06-30 00:00:00,82.01973684210526,3,0
2011-06-30 04:00:00,2011-06-30 04:00:00,11.68421052631579,3,4
2011-06-30 08:00:00,2011-06-30 08:00:00,14.647058823529411,3,8
2011-06-30 12:00:00,2011-06-30 12:00:00,67.51515151515152,3,12
2011-06-30 16:00:00,2011-06-30 16:00:00,98.88571428571429,3,16
2011-06-30 20:00:00,2011-06-30 20:00:00,177.3,3,20
2011-07-01 00:00:00,2011-07-01 00:00:00,75.30405405405405,4,0
2011-07-01 04:00:00,2011-07-01 04:00:00,12.91891891891892,4,4
2011-07-01 08:00:00,2011-07-01 08:00:00,13.40625,4,8
2011-07-01 12:00:00,2011-07-01 12:00:00,61.328125,4,12
2011-07-01 16:00:00,2011-07-01 16:00:00,109.83823529411765,4,16
2011-07-01 20:00:00,2011-07-01 20:00:00,127.51470588235294,4,20
2012-04-28 04:00:00,2012-04-28 04:00:00,13.39102564102564,5,4
2012-04-28 08:00:00,2012-04-28 08:00:00,6.365384615384615,5,8
2012-04-28 12:00:00,2012-04-28 12:00:00,34.69230769230769,5,12
2012-04-28 16:00:00,2012-04-28 16:00:00,77.17307692307692,5,16
2012-04-28 20:00:00,2012-04-28 20:00:00,91.24358974358974,5,20
2012-04-29 00:00:00,2012-04-29 00:00:00,56.17948717948718,6,0
2012-04-29 04:00:00,2012-04-29 04:00:00,14.987179487179487,6,4
2012-04-29 08:00:00,2012-04-29 08:00:00,5.576923076923077,6,8
2012-04-29 12:00:00,2012-04-29 12:00:00,35.88461538461539,6,12
2012-04-29 16:00:00,2012-04-29 16:00:00,61.80263157894737,6,16
2012-04-29 20:00:00,2012-04-29 20:00:00,83.15131578947368,6,20
2012-04-30 00:00:00,2012-04-30 00:00:00,39.86538461538461,0,0
2012-04-30 04:00:00,2012-04-30 04:00:00,5.737179487179487,0,4
2012-04-30 08:00:00,2012-04-30 08:00:00,14.416666666666666,0,8
2012-04-30 12:00:00,2012-04-30 12:00:00,68.4407894736842,0,12
2012-04-30 16:00:00,2012-04-30 16:00:00,109.01973684210526,0,16
2012-04-30 20:00:00,2012-04-30 20:00:00,189.75,0,20
2012-05-01 00:00:00,2012-05-01 00:00:00,79.08974358974359,1,0
2012-05-01 04:00:00,2012-05-01 04:00:00,8.73076923076923,1,4
2012-05-01 08:00:00,2012-05-01 08:00:00,14.73076923076923,1,8
2012-05-01 12:00:00,2012-05-01 12:00:00,65.67307692307692,1,12
2012-05-01 16:00:00,2012-05-01 16:00:00,106.91025641025641,1,16
2012-05-01 20:00:00,2012-05-01 20:00:00,188.67948717948718,1,20
2012-05-02 00:00:00,2012-05-02 00:00:00,88.40384615384616,2,0
2012-05-02 04:00:00,2012-05-02 04:00:00,9.525641025641026,2,4
2012-05-02 08:00:00,2012-05-02 08:00:00,14.878205128205128,2,8
2012-05-02 12:00:00,2012-05-02 12:00:00,69.58974358974359,2,12
2012-05-02 16:00:00,2012-05-02 16:00:00,112.75641025641026,2,16
2012-05-02 20:00:00,2012-05-02 20:00:00,193.27564102564102,2,20
2012-05-03 00:00:00,2012-05-03 00:00:00,84.07051282051282,3,0
2012-05-03 04:00:00,2012-05-03 04:00:00,9.5,3,4
2012-05-03 08:00:00,2012-05-03 08:00:00,14.85897435897436,3,8
2012-05-03 12:00:00,2012-05-03 12:00:00,66.53846153846153,3,12
2012-05-03 16:00:00,2012-05-03 16:00:00,112.0448717948718,3,16
2012-05-03 20:00:00,2012-05-03 20:00:00,192.47435897435898,3,20
2012-05-04 00:00:00,2012-05-04 00:00:00,89.07051282051282,4,0
2012-05-04 04:00:00,2012-05-04 04:00:00,11.814102564102564,4,4
2012-05-04 08:00:00,2012-05-04 08:00:00,13.788461538461538,4,8
2012-05-04 12:00:00,2012-05-04 12:00:00,63.30769230769231,4,12
2012-05-04 16:00:00,2012-05-04 16:00:00,108.87179487179488,4,16
2012-05-04 20:00:00,2012-05-04 20:00:00,169.64743589743588,4,20
2012-05-05 00:00:00,2012-05-05 00:00:00,75.90384615384616,5,0
2012-05-05 04:00:00,2012-05-05 04:00:00,16.46794871794872,5,4
2012-05-05 08:00:00,2012-05-05 08:00:00,6.82051282051282,5,8
2012-05-05 12:00:00,2012-05-05 12:00:00,36.28846153846154,5,12
2012-05-05 16:00:00,2012-05-05 16:00:00,72.85897435897436,5,16
2012-05-05 20:00:00,2012-05-05 20:00:00,86.67307692307692,5,20
2012-05-06 00:00:00,2012-05-06 00:00:00,53.35897435897436,6,0
2012-05-06 04:00:00,2012-05-06 04:00:00,15.314102564102564,6,4
2012-05-06 08:00:00,2012-05-06 08:00:00,5.839743589743589,6,8
2012-05-06 12:00:00,2012-05-06 12:00:00,27.46153846153846,6,12
2012-05-06 16:00:00,2012-05-06 16:00:00,58.93421052631579,6,16
2012-05-06 20:00:00,2012-05-06 20:00:00,81.5657894736842,6,20
2012-05-07 00:00:00,2012-05-07 00:00:00,37.80769230769231,0,0
2012-05-07 04:00:00,2012-05-07 04:00:00,6.352564102564102,0,4
2012-05-07 08:00:00,2012-05-07 08:00:00,14.115384615384615,0,8
2012-05-07 12:00:00,2012-05-07 12:00:00,63.21153846153846,0,12
2012-05-07 16:00:00,2012-05-07 16:00:00,109.85897435897436,0,16
2012-05-07 20:00:00,2012-05-07 20:00:00,185.96794871794873,0,20
2012-05-08 00:00:00,2012-05-08 00:00:00,79.06410256410257,1,0
2012-05-08 04:00:00,2012-05-08 04:00:00,8.294871794871796,1,4
2012-05-08 08:00:00,2012-05-08 08:00:00,14.756410256410257,1,8
2012-05-08 12:00:00,2012-05-08 12:00:00,65.5,1,12
2012-05-08 16:00:00,2012-05-08 16:00:00,110.16666666666667,1,16
2012-05-08 20:00:00,2012-05-08 20:00:00,190.51923076923077,1,20
2012-05-09 00:00:00,2012-05-09 00:00:00,83.37820512820512,2,0
2012-05-09 04:00:00,2012-05-09 04:00:00,9.448717948717949,2,4
